time,WILLR
2013-01-10,-46.2051
2013-01-09,-53.6618
2013-01-08,-46.3382
2013-01-07,-42.7430
2013-01-04,-31.4248
2013-01-03,-15.5059
2013-01-02,-1.3141
2012-12-31,-64.3890
2012-12-28,-100.0000
2012-12-27,-65.0435
2012-12-26,-81.8182
2012-12-24,-78.0347
2012-12-21,-58.3815
2012-12-20,-26.4984
2012-12-19,-17.0398
2012-12-18,-2.5612
2012-12-17,-15.0127
2012-12-14,-38.6768
2012-12-13,-35.7506
2012-12-12,-23.5369
2012-12-11,-7.6336
2012-12-10,-13.9394
2012-12-07,-22.0840
2012-12-06,-57.8626
2012-12-05,-73.8931
2012-12-04,-78.8168
2012-12-03,-76.5267
2012-11-30,-40.7628
2012-11-29,-22.5029
2012-11-28,-17.3364
2012-11-27,-25.9472
2012-11-26,-7.0034
2012-11-23,-0.0000
2012-11-21,-21.6216
2012-11-20,-50.3371
2012-11-19,-49.8154
2012-11-16,-80.5388
2012-11-15,-91.3315
2012-11-14,-98.0580
2012-11-13,-90.6036
2012-11-12,-81.0322
2012-11-09,-90.7806
2012-11-08,-94.8214
2012-11-07,-80.5108
2012-11-06,-39.3817
2012-11-05,-51.8817
2012-11-02,-70.0418
2012-11-01,-48.7160
2012-10-31,-80.5773
2012-10-26,-86.7417
2012-10-25,-94.9119
2012-10-24,-99.2172
2012-10-23,-98.4546
2012-10-22,-89.4397
2012-10-19,-98.9899
2012-10-18,-94.9774
2012-10-17,-84.2900
2012-10-16,-11.7211
2012-10-15,-42.4332
2012-10-12,-59.1988
2012-10-11,-89.4659
2012-10-10,-78.0392
2012-10-09,-48.1622
2012-10-08,-24.9683
2012-10-05,-15.2091
2012-10-04,-17.3248
2012-10-03,-15.7962
2012-10-02,-24.3312
2012-10-01,-16.3057
2012-09-28,-19.6833
2012-09-27,-50.8557
2012-09-26,-88.0795
2012-09-25,-59.8410
2012-09-24,-36.0963
2012-09-21,-21.7063
2012-09-20,-18.2644
2012-09-19,-13.1313
2012-09-18,-6.5248
2012-09-17,-5.6988
2012-09-14,-5.8333
2012-09-13,-3.3015
2012-09-12,-7.6722
2012-09-11,-1.8482
2012-09-10,-10.0694
2012-09-07,-0.0000
2012-09-06,-5.7325
2012-09-05,-65.9963
2012-09-04,-82.6087
2012-08-31,-78.9937
2012-08-30,-97.8458
2012-08-29,-88.7179
2012-08-28,-91.4103
2012-08-27,-80.8974
2012-08-24,-54.2308
2012-08-23,-96.0366
2012-08-22,-93.2287
2012-08-21,-70.3782
2012-08-20,-31.5126
2012-08-17,-16.3866
2012-08-16,-8.0691
2012-08-15,-20.7721
2012-08-14,-22.1776
2012-08-13,-12.9782
2012-08-10,-9.4006
2012-08-09,-20.5166
2012-08-08,-12.0337
2012-08-07,-8.2180
2012-08-06,-10.3691
2012-08-03,-4.0000
2012-08-02,-35.2332
2012-08-01,-27.6684
2012-07-31,-13.0161
2012-07-30,-7.9235
2012-07-27,-7.1780
2012-07-26,-20.9841
2012-07-25,-38.4667
2012-07-24,-43.4000
2012-07-23,-40.1333
2012-07-20,-29.3333
2012-07-19,-10.0667
2012-07-18,-57.3333
2012-07-17,-88.0000
2012-07-16,-80.8469
2012-07-13,-72.8990
2012-07-12,-91.9218
2012-07-11,-87.2900
2012-07-10,-94.3103
2012-07-09,-82.2951
2012-07-06,-69.7590
2012-07-05,-39.4313
2012-07-03,-35.1476
2012-07-02,-37.5113
2012-06-29,-39.7656
2012-06-28,-77.4572
2012-06-27,-75.6494
2012-06-26,-87.0130
2012-06-25,-85.8002
2012-06-22,-80.1274
2012-06-21,-84.0764
2012-06-20,-15.4140
2012-06-19,-10.6319
2012-06-18,-11.1755
2012-06-15,-1.3855
2012-06-14,-16.4948
2012-06-13,-37.1134
2012-06-12,-22.1649
2012-06-11,-50.2708
2012-06-08,-26.5343
2012-06-07,-32.8520
2012-06-06,-36.9134
2012-06-05,-80.4618
2012-06-04,-86.3233
2012-06-01,-95.2849
2012-05-31,-89.7611
2012-05-30,-83.6810
2012-05-29,-60.5704
2012-05-25,-86.6955
2012-05-24,-67.6009
2012-05-23,-70.9453
2012-05-22,-74.5940
2012-05-21,-63.6891
2012-05-18,-91.7712
2012-05-17,-97.0930
2012-05-16,-84.2836
2012-05-15,-94.9379
2012-05-14,-90.7283
2012-05-11,-76.5328
2012-05-10,-82.8723
2012-05-09,-75.8655
2012-05-08,-78.8559
2012-05-07,-51.4862
2012-05-04,-32.4518
2012-05-03,-13.9150
2012-05-02,-7.1593
2012-05-01,-7.6536
2012-04-30,-9.5790
2012-04-27,-11.9518
2012-04-26,-18.9879
2012-04-25,-37.5150
2012-04-24,-70.4212
2012-04-23,-83.1413
2012-04-20,-79.4545
2012-04-19,-80.3439
2012-04-18,-98.2984
2012-04-17,-38.0282
2012-04-16,-93.5446
2012-04-13,-92.6056
2012-04-12,-63.0282
2012-04-11,-95.1878
2012-04-10,-98.1221
2012-04-09,-78.5519
2012-04-05,-83.7881
2012-04-04,-68.9450
2012-04-03,-17.6820
2012-04-02,-3.6740
2012-03-30,-8.6748
2012-03-29,-8.4202
2012-03-28,-28.0674
2012-03-27,-29.4821
2012-03-26,-2.3774
2012-03-23,-27.9835
2012-03-22,-26.0256
2012-03-21,-31.9053
2012-03-20,-32.0274
2012-03-19,-16.8099
2012-03-16,-14.1016
2012-03-15,-1.9214
2012-03-14,-5.1571
2012-03-13,-1.6107
2012-03-12,-11.1328
2012-03-09,-11.1984
2012-03-08,-27.1120
2012-03-07,-43.2364
2012-03-06,-46.5640
2012-03-05,-6.0710
2012-03-02,-6.0606
2012-03-01,-23.5131
2012-02-29,-31.3676
2012-02-28,-14.8827
2012-02-27,-20.2405
2012-02-24,-17.5021
2012-02-23,-19.2880
2012-02-22,-22.2563
2012-02-21,-29.4847
2012-02-17,-28.6580
2012-02-16,-39.6804
2012-02-15,-57.0938
2012-02-14,-57.8688
2012-02-13,-43.8143
2012-02-10,-29.2734
2012-02-09,-19.0851
2012-02-08,-16.8437
2012-02-07,-22.1548
2012-02-06,-30.1973
2012-02-03,-16.3866
2012-02-02,-32.6044
2012-02-01,-15.1452
2012-01-31,-3.6765
2012-01-30,-2.1529
2012-01-27,-15.0879
2012-01-26,-11.7207
2012-01-25,-3.8441
2012-01-24,-2.5071
2012-01-23,-4.0994
2012-01-20,-3.8717
2012-01-19,-58.7026
2012-01-18,-58.5564
2012-01-17,-76.6536
2012-01-13,-84.0462
2012-01-12,-78.9932
2012-01-11,-75.7109
2012-01-10,-87.6777
2012-01-09,-84.3602
2012-01-06,-80.0259
2012-01-05,-41.8821
2012-01-04,-32.7818
2012-01-03,-24.9224
2011-12-30,-46.0424
2011-12-29,-41.2829
2011-12-28,-59.2928
2011-12-27,-61.2713
2011-12-23,-62.5819
2011-12-22,-81.0486
2011-12-21,-84.6494
2011-12-20,-58.9684
2011-12-19,-92.4557
2011-12-16,-87.2209
2011-12-15,-92.6342
2011-12-14,-76.0148
2011-12-13,-35.0795
2011-12-12,-19.3457
2011-12-09,-2.3893
2011-12-08,-18.6099
2011-12-07,-4.7646
2011-12-06,-4.0483
2011-12-05,-16.7372
2011-12-02,-11.7029
2011-12-01,-4.1763
2011-11-30,-14.7975
2011-11-29,-69.9458
2011-11-28,-60.1084
2011-11-25,-100.0000
2011-11-23,-96.5462
2011-11-22,-86.8606
2011-11-21,-85.1555
2011-11-18,-53.6890
2011-11-17,-48.1271
2011-11-16,-38.0250
2011-11-15,-13.8479
2011-11-14,-25.3537
2011-11-11,-6.3605
2011-11-10,-57.6260
2011-11-09,-71.7463
2011-11-08,-6.5871
2011-11-07,-8.2965
2011-11-04,-18.6947
2011-11-03,-8.2618
2011-11-02,-34.8739
2011-11-01,-56.4706
2011-10-31,-28.9076
2011-10-28,-19.3710
2011-10-27,-29.1783
2011-10-26,-59.6100
2011-10-25,-70.8217
2011-10-24,-57.6602
2011-10-21,-61.9777
2011-10-20,-92.4791
2011-10-19,-88.3658
2011-10-18,-65.1541
2011-10-17,-18.1986
2011-10-14,-0.0000
2011-10-13,-6.1715
2011-10-12,-9.8326
2011-10-11,-9.1831
2011-10-10,-0.0563
2011-10-07,-8.9623
2011-10-06,-1.8484
2011-10-05,-26.7987
2011-10-04,-40.7261
2011-10-03,-50.2970
2011-09-30,-39.8680
2011-09-29,-11.4851
2011-09-28,-21.3476
2011-09-27,-10.8338
2011-09-26,-19.5908
2011-09-23,-44.0508
2011-09-22,-47.8583
2011-09-21,-24.5902
2011-09-20,-14.5153
2011-09-19,-4.8974
2011-09-16,-0.0000
2011-09-15,-24.0617
2011-09-14,-43.3155
2011-09-13,-68.7834
2011-09-12,-75.5348
2011-09-09,-95.6623
2011-09-08,-73.5243
2011-09-07,-55.6424
2011-09-06,-60.6765
2011-09-02,-41.8634
2011-09-01,-20.4340
2011-08-31,-10.9102
2011-08-30,-6.1050
2011-08-29,-2.3329
2011-08-26,-28.8085
2011-08-25,-49.9111
2011-08-24,-42.9164
2011-08-23,-57.3800
2011-08-22,-89.0338
2011-08-19,-97.5697
2011-08-18,-73.4827
2011-08-17,-36.9385
2011-08-16,-43.3482
2011-08-15,-43.2246
2011-08-12,-69.7833
2011-08-11,-76.7784
2011-08-10,-96.7166
2011-08-09,-58.7345
2011-08-08,-97.4330
2011-08-05,-64.9675
2011-08-04,-97.9239
2011-08-03,-66.5362
2011-08-02,-97.5547
2011-08-01,-68.4432
2011-07-29,-31.3693
2011-07-28,-31.7842
2011-07-27,-35.5187
2011-07-26,-22.4066
2011-07-25,-16.0166
2011-07-22,-3.7344
2011-07-21,-5.0336
2011-07-20,-13.4136
2011-07-19,-0.0000
2011-07-18,-58.5882
2011-07-15,-35.5096
2011-07-14,-50.4274
2011-07-13,-43.3962
2011-07-12,-38.1148
2011-07-11,-22.1338
2011-07-08,-9.6970
2011-07-07,-9.2341
2011-07-06,-0.4295
2011-07-05,-0.0077
2011-07-01,-0.9946
2011-06-30,-10.1141
2011-06-29,-3.5242
2011-06-28,-7.5163
2011-06-27,-9.2262
2011-06-24,-32.8922
2011-06-23,-13.0435
2011-06-22,-21.3611
2011-06-21,-10.1338
2011-06-20,-21.1712
2011-06-17,-34.2342
2011-06-16,-74.0991
2011-06-15,-85.4839
2011-06-14,-79.7080
2011-06-13,-93.8547
2011-06-10,-95.5840
2011-06-09,-76.1689
2011-06-08,-83.7104
2011-06-07,-98.7261
2011-06-06,-89.2361
2011-06-03,-86.8946
2011-06-02,-93.3216
2011-06-01,-88.0000
2011-05-31,-45.0091
2011-05-27,-70.9619
2011-05-26,-79.5200
2011-05-25,-80.4487
2011-05-24,-76.6026
2011-05-23,-72.2756
2011-05-20,-41.8269
2011-05-19,-34.9359
2011-05-18,-37.3397
2011-05-17,-36.3782
2011-05-16,-65.0524
2011-05-13,-47.4408
2011-05-12,-8.8597
2011-05-11,-54.4253
2011-05-10,-39.7911
2011-05-09,-60.0825
2011-05-06,-61.8067
2011-05-05,-58.5253
2011-05-04,-25.7269
2011-05-03,-5.9031
2011-05-02,-12.2467
2011-04-29,-22.3867
2011-04-28,-6.5288
2011-04-27,-2.6190
2011-04-26,-10.1284
2011-04-25,-16.7173
2011-04-21,-2.7157
2011-04-20,-38.9021
2011-04-19,-24.0196
2011-04-18,-9.9010
2011-04-15,-3.2178
2011-04-14,-12.7451
2011-04-13,-37.2624
2011-04-12,-61.2245
2011-04-11,-22.2222
2011-04-08,-19.2837
2011-04-07,-9.2732
2011-04-06,-12.0135
2011-04-05,-10.2778
2011-04-04,-6.6574
2011-04-01,-2.0408
2011-03-31,-10.1643
2011-03-30,-3.4544
2011-03-29,-1.8453
2011-03-28,-12.4207
2011-03-25,-5.0771
2011-03-24,-27.7537
2011-03-23,-39.6605
2011-03-22,-60.7121
2011-03-21,-62.7108
2011-03-18,-73.8913
2011-03-17,-84.5721
2011-03-16,-91.9425
2011-03-15,-80.2583
2011-03-14,-71.3641
2011-03-11,-59.6392
2011-03-10,-64.2616
2011-03-09,-20.9696
2011-03-08,-37.1795
2011-03-07,-80.2198
2011-03-04,-51.8072
2011-03-03,-23.4079
2011-03-02,-80.5508
2011-03-01,-83.8210
2011-02-28,-50.9466
2011-02-25,-45.6522
2011-02-24,-70.9030
2011-02-23,-99.3139
2011-02-22,-96.1969
2011-02-18,-37.8016
2011-02-17,-53.8874
2011-02-16,-69.9415
2011-02-15,-79.7838
2011-02-14,-62.0689
2011-02-11,-29.3086
2011-02-10,-26.3457
2011-02-09,-19.5153
2011-02-08,-2.4394
2011-02-07,-2.6899
2011-02-04,-3.8803
2011-02-03,-8.7327
2011-02-02,-10.6061
2011-02-01,-6.8577
2011-01-31,-15.6981
2011-01-28,-32.3678
2011-01-27,-20.3727
2011-01-26,-19.8441
2011-01-25,-16.5341
2011-01-24,-1.2270
2011-01-21,-12.7617
2011-01-20,-3.5181
2011-01-19,-4.6809
2011-01-18,-16.8912
2011-01-14,-0.0000
2011-01-13,-14.1141
2011-01-12,-5.7057
2011-01-11,-50.1587
2011-01-10,-32.1053
2011-01-07,-24.0933
2011-01-06,-3.4301
2011-01-05,-36.3354
2011-01-04,-14.9100
2011-01-03,-18.6047
2010-12-31,-23.3438
2010-12-30,-24.7761
2010-12-29,-29.2537
2010-12-28,-30.6667
2010-12-27,-47.1111
2010-12-23,-19.1011
2010-12-22,-15.6250
2010-12-21,-10.8434
2010-12-20,-64.3872
2010-12-17,-46.7607
2010-12-16,-62.9483
2010-12-15,-56.8330
2010-12-14,-17.2013
2010-12-13,-40.2379
2010-12-10,-29.4807
2010-12-09,-39.8394
2010-12-08,-28.2946
2010-12-07,-46.8992
2010-12-06,-28.1008
2010-12-03,-20.5426
2010-12-02,-24.4186
2010-12-01,-39.3411
2010-11-30,-94.6768
2010-11-29,-67.4905
2010-11-26,-48.2890
2010-11-24,-11.9772
2010-11-23,-64.3494
2010-11-22,-33.7008
2010-11-19,-39.0551
2010-11-18,-49.9213
2010-11-17,-87.8740
2010-11-16,-83.3071
2010-11-15,-70.3410
2010-11-12,-64.9102
2010-11-11,-28.3711
2010-11-10,-12.6772
2010-11-09,-15.2009
2010-11-08,-1.3853
2010-11-05,-0.1190
2010-11-04,-0.6017
2010-11-03,-8.5578
2010-11-02,-13.2219
2010-11-01,-12.4339
2010-10-29,-5.4795
2010-10-28,-33.6493
2010-10-27,-25.2765
2010-10-26,-37.2828
2010-10-25,-50.3949
2010-10-22,-53.0806
2010-10-21,-50.5529
2010-10-20,-62.5592
2010-10-19,-78.9889
2010-10-18,-2.8944
2010-10-15,-13.4890
2010-10-14,-0.0000
2010-10-13,-14.2125
2010-10-12,-2.2152
2010-10-11,-4.4657
2010-10-08,-4.3011
2010-10-07,-2.4465
2010-10-06,-1.7804
2010-10-05,-3.6145
2010-10-04,-18.7273
2010-10-01,-10.3728
2010-09-30,-30.7332
2010-09-29,-4.6395
2010-09-28,-3.7879
2010-09-27,-5.3272
2010-09-24,-0.6993
2010-09-23,-17.2783
2010-09-22,-3.4586
2010-09-21,-11.0661
2010-09-20,-4.4776
2010-09-17,-7.8695
2010-09-16,-6.1682
2010-09-15,-10.4015
2010-09-14,-14.8964
2010-09-13,-5.0518
2010-09-10,-4.9917
2010-09-09,-23.3083
2010-09-08,-28.5714
2010-09-07,-31.0150
2010-09-03,-7.8261
2010-09-02,-58.8060
2010-09-01,-52.2572
2010-08-31,-89.2609
2010-08-30,-87.3955
2010-08-27,-70.2894
2010-08-26,-100.0000
2010-08-25,-79.4996
2010-08-24,-94.6078
2010-08-23,-99.5041
2010-08-20,-90.2351
2010-08-19,-64.9186
2010-08-18,-56.0127
2010-08-17,-73.0561
2010-08-16,-85.3526
2010-08-13,-89.5349
2010-08-12,-68.8990
2010-08-11,-43.7402
2010-08-10,-10.6884
2010-08-09,-5.7322
2010-08-06,-24.0891
2010-08-05,-3.0120
2010-08-04,-4.2202
2010-08-03,-12.6140
2010-08-02,-5.3204
2010-07-30,-26.5772
2010-07-29,-31.6779
2010-07-28,-31.1640
2010-07-27,-34.2561
2010-07-26,-36.7935
2010-07-23,-37.1396
2010-07-22,-47.6355
2010-07-21,-73.0104
2010-07-20,-58.2468
2010-07-19,-19.1941
2010-07-16,-32.4841
2010-07-15,-8.0073
2010-07-14,-8.0073
2010-07-13,-4.8216
2010-07-12,-9.0293
2010-07-09,-17.0429
2010-07-08,-19.2982
2010-07-07,-41.1602
2010-07-06,-73.7569
2010-07-02,-88.9673
2010-07-01,-90.7067
2010-06-30,-94.6309
2010-06-29,-87.5959
2010-06-28,-61.4108
2010-06-25,-100.0000
2010-06-24,-68.1818
2010-06-23,-29.8046
2010-06-22,-31.5789
2010-06-21,-14.1447
2010-06-18,-13.0486
2010-06-17,-0.6090
2010-06-16,-4.1985
2010-06-15,-2.5175
2010-06-14,-20.5594
2010-06-11,-5.8528
2010-06-10,-10.0000
2010-06-09,-80.0000
2010-06-08,-66.6667
2010-06-07,-60.5926
2010-06-04,-43.1085
2010-06-03,-3.8123
2010-06-02,-33.9560
2010-06-01,-72.2380
2010-05-28,-63.5505
2010-05-27,-52.8801
2010-05-26,-84.3590
2010-05-25,-73.3333
2010-05-24,-73.9316
2010-05-21,-65.6410
2010-05-20,-70.9924
2010-05-19,-24.7953
2010-05-18,-18.4211
2010-05-17,-15.5556
2010-05-14,-11.1696
2010-05-13,-9.4737
2010-05-12,-1.0089
2010-05-11,-25.0276
2010-05-10,-32.9251
2010-05-07,-60.1600
2010-05-06,-48.2733
2010-05-05,-83.6928
2010-05-04,-71.5260
2010-05-03,-56.7376
2010-04-30,-72.7273
2010-04-29,-40.3548
2010-04-28,-48.3370
2010-04-27,-76.7184
2010-04-26,-34.3681
2010-04-23,-50.7761
2010-04-22,-61.0465
2010-04-21,-63.7597
2010-04-20,-50.1938
2010-04-19,-0.9690
2010-04-16,-30.4950
2010-04-15,-12.3256
2010-04-14,-3.9535
2010-04-13,-28.7313
2010-04-12,-56.1837
2010-04-09,-42.0495
2010-04-08,-88.3853
2010-04-07,-70.7547
2010-04-06,-56.6038
2010-04-05,-33.1731
2010-04-01,-59.6154
2010-03-31,-59.6154
2010-03-30,-47.1154
2010-03-29,-51.4423
2010-03-26,-35.3365
2010-03-25,-35.8173
2010-03-24,-33.4906
2010-03-23,-1.4218
2010-03-22,-25.4692
2010-03-19,-32.7078
2010-03-18,-14.7453
2010-03-17,-31.3673
2010-03-16,-5.7065
2010-03-15,-32.3907
2010-03-12,-29.5630
2010-03-11,-38.3033
2010-03-10,-89.2031
2010-03-09,-91.0026
2010-03-08,-74.0331
2010-03-05,-50.8287
2010-03-04,-65.4696
2010-03-03,-62.7841
2010-03-02,-43.0412
2010-03-01,-5.5085
2010-02-26,-16.6667
2010-02-25,-18.0180
2010-02-24,-10.2102
2010-02-23,-24.8062
2010-02-22,-18.7597
2010-02-19,-12.8370
2010-02-18,-2.8285
2010-02-17,-3.8115
2010-02-16,-6.4831
2010-02-12,-35.6234
2010-02-11,-42.0201
2010-02-10,-70.5528
2010-02-09,-62.8407
2010-02-08,-89.8649
2010-02-05,-80.7432
2010-02-04,-84.2632
2010-02-03,-57.2241
2010-02-02,-60.7568
2010-02-01,-77.5709
2010-01-29,-96.0324
2010-01-28,-93.7500
2010-01-27,-85.9935
2010-01-26,-95.7207
2010-01-25,-91.5541
2010-01-22,-98.5360
2010-01-21,-84.8142
2010-01-20,-71.6846
2010-01-19,-1.9713
2010-01-15,-27.6744
2010-01-14,-15.3488
2010-01-13,-63.7209
2010-01-12,-57.2093
2010-01-11,-81.1628
2010-01-08,-52.2167
2010-01-07,-84.2365
2010-01-06,-78.5714
2010-01-05,-40.0756
2010-01-04,-8.7102
2009-12-31,-33.3333
2009-12-30,-1.9366
2009-12-29,-9.6834
2009-12-28,-0.0000
2009-12-24,-0.0000
2009-12-23,-0.0000
2009-12-22,-1.2920
2009-12-21,-34.3669
2009-12-18,-53.4884
2009-12-17,-64.8241
2009-12-16,-31.9095
2009-12-15,-37.4372
2009-12-14,-1.2563
2009-12-11,-1.8557
2009-12-10,-2.4952
2009-12-09,-10.9914
2009-12-08,-45.2586
2009-12-07,-40.5983
2009-12-04,-36.1111
2009-12-03,-29.7009
2009-12-02,-36.9658
2009-12-01,-21.3675
2009-11-30,-55.3419
2009-11-27,-69.2308
2009-11-25,-58.6572
2009-11-24,-33.6667
2009-11-23,-19.6286
2009-11-20,-32.8170
2009-11-19,-17.3541
2009-11-18,-7.0178
2009-11-17,-0.3112
2009-11-16,-0.3247
2009-11-13,-8.7204
2009-11-12,-16.0141
2009-11-11,-1.3205
2009-11-10,-1.7327
2009-11-09,-0.0000
2009-11-06,-5.0485
2009-11-05,-33.9806
2009-11-04,-58.4466
2009-11-03,-60.9709
2009-11-02,-72.6214
2009-10-30,-71.6505
2009-10-29,-25.0000
2009-10-28,-73.4463
2009-10-27,-84.1438
2009-10-26,-93.8190
2009-10-23,-95.8188
2009-10-22,-71.5840
2009-10-21,-99.8710
2009-10-20,-75.4889
2009-10-19,-66.1502
2009-10-16,-66.5076
2009-10-15,-5.5507
2009-10-14,-2.2907
2009-10-13,-3.6525
2009-10-12,-0.6098
2009-10-09,-0.8009
2009-10-08,-12.0629
2009-10-07,-1.2522
2009-10-06,-25.3650
2009-10-05,-54.5620
2009-10-02,-67.8832
2009-10-01,-93.4334
2009-09-30,-61.3508
2009-09-29,-95.0935
2009-09-28,-75.2119
2009-09-25,-30.3030
2009-09-24,-32.6599
2009-09-23,-33.6052
2009-09-22,-18.8988
2009-09-21,-19.4940
2009-09-18,-11.4583
2009-09-17,-11.7955
2009-09-16,-2.6277
2009-09-15,-2.3256
2009-09-14,-9.0244
2009-09-11,-42.9134
2009-09-10,-50.3937
2009-09-09,-68.3071
2009-09-08,-60.4331
2009-09-04,-59.6859
2009-09-03,-79.4066
2009-09-02,-98.1557
2009-09-01,-88.0252
2009-08-31,-59.4538
2009-08-28,-55.8824
2009-08-27,-30.4622
2009-08-26,-29.6218
2009-08-25,-43.0672
2009-08-24,-32.7731
2009-08-21,-2.8278
2009-08-20,-26.3021
2009-08-19,-36.1979
2009-08-18,-62.1333
2009-08-17,-82.6667
2009-08-14,-42.6380
2009-08-13,-11.6564
2009-08-12,-20.5521
2009-08-11,-48.1683
2009-08-10,-27.4923
2009-08-07,-13.1781
2009-08-06,-51.9182
2009-08-05,-41.6327
2009-08-04,-7.3469
2009-08-03,-0.8163
2009-07-31,-28.9157
2009-07-30,-24.3156
2009-07-29,-7.8345
2009-07-28,-6.4207
2009-07-27,-3.3269
2009-07-24,-2.8396
2009-07-23,-5.1648
2009-07-22,-9.3678
2009-07-21,-0.0000
2009-07-20,-2.5316
2009-07-17,-0.6862
2009-07-16,-2.8771
2009-07-15,-0.0000
2009-07-14,-44.6086
2009-07-13,-39.1433
2009-07-10,-81.0000
2009-07-09,-64.5848
2009-07-08,-83.8023
2009-07-07,-97.6314
2009-07-06,-81.3143
2009-07-02,-100.0000
2009-07-01,-66.9154
2009-06-30,-79.1762
2009-06-29,-58.7922
2009-06-26,-61.4565
2009-06-25,-55.8059
2009-06-24,-93.7861
2009-06-23,-90.5109
2009-06-22,-95.4758
2009-06-19,-92.4125
2009-06-18,-83.8521
2009-06-17,-70.8171
2009-06-16,-60.0362
2009-06-15,-54.6112
2009-06-12,-43.9421
2009-06-11,-18.5351
2009-06-10,-14.0909
2009-06-09,-15.4799
2009-06-08,-16.8380
2009-06-05,-20.0514
2009-06-04,-31.7481
2009-06-03,-29.6915
2009-06-02,-25.3213
2009-06-01,-3.9216
2009-05-29,-3.7099
2009-05-28,-25.7658
2009-05-27,-57.4775
2009-05-26,-19.8198
2009-05-22,-76.2162
2009-05-21,-52.4642
2009-05-20,-32.9094
2009-05-19,-9.6979
2009-05-18,-26.1433
2009-05-15,-76.0549
2009-05-14,-81.0305
2009-05-13,-62.2165
2009-05-12,-36.0945
2009-05-11,-44.6373
2009-05-08,-63.3614
2009-05-07,-48.7539
2009-05-06,-21.7966
2009-05-05,-12.8137
2009-05-04,-6.5497
2009-05-01,-18.3439
2009-04-30,-36.1783
2009-04-29,-14.1176
2009-04-28,-25.8760
2009-04-27,-52.6954
2009-04-24,-50.9434
2009-04-23,-32.8841
2009-04-22,-17.6550
2009-04-21,-2.8146
2009-04-20,-33.6106
2009-04-17,-22.3473
2009-04-16,-19.7749
2009-04-15,-54.7414
2009-04-14,-43.4059
2009-04-13,-24.9540
2009-04-09,-8.8398
2009-04-08,-13.5359
2009-04-07,-36.0037
2009-04-06,-10.1289
2009-04-03,-4.0516
2009-04-02,-11.4818
2009-04-01,-26.9461
2009-03-31,-28.4211
2009-03-30,-51.1005
2009-03-27,-54.6411
2009-03-26,-10.2176
2009-03-25,-15.4406
2009-03-24,-9.7428
2009-03-23,-0.0000
2009-03-20,-20.7846
2009-03-19,-6.6796
2009-03-18,-10.5210
2009-03-17,-0.9018
2009-03-16,-17.8357
2009-03-13,-17.3423
2009-03-12,-28.0702
2009-03-11,-45.4191
2009-03-10,-57.8140
2009-03-09,-93.9597
2009-03-06,-71.6203
2009-03-05,-55.6088
2009-03-04,-36.3375
2009-03-03,-52.8284
2009-03-02,-40.5561
2009-02-27,-25.5474
2009-02-26,-50.4453
2009-02-25,-76.3932
2009-02-24,-81.9182
2009-02-23,-98.5927
2009-02-20,-85.1434
2009-02-19,-94.4509
2009-02-18,-83.9415
2009-02-17,-86.8159
2009-02-13,-41.4019
2009-02-12,-25.7809
2009-02-11,-24.6379
2009-02-10,-48.6408
2009-02-09,-3.5560
2009-02-06,-11.9356
2009-02-05,-35.4839
2009-02-04,-29.5933
2009-02-03,-16.3311
2009-02-02,-30.4249
2009-01-30,-24.9621
2009-01-29,-18.4370
2009-01-28,-0.9105
2009-01-27,-9.2576
2009-01-26,-9.8075
2009-01-23,-21.4431
2009-01-22,-15.5488
2009-01-21,-1.8293
2009-01-20,-97.4566
2009-01-16,-66.1446
2009-01-15,-75.7831
2009-01-14,-86.9880
2009-01-13,-57.0304
2009-01-12,-43.8024
2009-01-09,-53.2153
2009-01-08,-30.1025
2009-01-07,-24.4175
2009-01-06,-10.9972
2009-01-05,-10.6383
2009-01-02,-2.7813
2008-12-31,-40.9750
2008-12-30,-49.0119
2008-12-29,-79.3149
2008-12-26,-64.4951
2008-12-24,-73.2899
2008-12-23,-72.4213
2008-12-22,-57.3290
2008-12-19,-40.7166
2008-12-18,-27.3411
2008-12-17,-11.9565
2008-12-16,-3.8161
2008-12-15,-29.4229
2008-12-12,-34.8155
2008-12-11,-50.1419
2008-12-10,-28.5714
2008-12-09,-30.1798
2008-12-08,-9.3750
2008-12-05,-14.0310
2008-12-04,-38.4496
2008-12-03,-13.4109
2008-12-02,-19.8450
2008-12-01,-42.6357
2008-11-28,-23.8994
2008-11-26,-23.4591
2008-11-25,-29.8742
2008-11-24,-34.6541
2008-11-21,-71.0753
2008-11-20,-93.0074
2008-11-19,-95.7558
2008-11-18,-73.1878
2008-11-17,-88.9402
2008-11-14,-73.7861
2008-11-13,-53.1553
2008-11-12,-98.8385
2008-11-11,-82.1593
2008-11-10,-68.2252
2008-11-07,-50.6884
2008-11-06,-57.1518
2008-11-05,-30.2384
2008-11-04,-8.5320
2008-11-03,-12.5552
2008-10-31,-7.9375
2008-10-30,-30.5442
2008-10-29,-45.1141
2008-10-28,-50.4974
2008-10-27,-95.8375
2008-10-24,-83.8949
2008-10-23,-80.4945
2008-10-22,-84.6154
2008-10-21,-65.4616
2008-10-20,-52.9042
2008-10-17,-62.6988
2008-10-16,-70.8090
2008-10-15,-82.5802
2008-10-14,-69.6906
2008-10-13,-73.9910
2008-10-10,-87.8580
2008-10-09,-97.6510
2008-10-08,-98.2193
2008-10-07,-94.9189
2008-10-06,-84.1670
2008-10-03,-97.8376
2008-10-02,-91.8893
